Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","210","Sweden","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","136.09","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","5591","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","6074.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","785","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","975.25","X","International reliable sources"
"RFB","Fertilizers by Product","210","Sweden","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","312.57","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","411.07","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5910","Export Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","421","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5910","Export Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","337","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5922","Export Value","4012","Superphosphates above 35%","2018","2018","1000 US$","168.75","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5922","Export Value","4012","Superphosphates above 35%","2019","2019","1000 US$","144.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","967","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","964.06","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5610","Import Quantity","4001","Urea","2018","2018","tonnes","133952.15","X","International reliable sources"
"RFB","Fertilizers by Product","210","Sweden","5610","Import Quantity","4001","Urea","2019","2019","tonnes","127153.9","X","International reliable sources"
"RFB","Fertilizers by Product","210","Sweden","5622","Import Value","4001","Urea","2018","2018","1000 US$","35048.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5622","Import Value","4001","Urea","2019","2019","1000 US$","34421.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5910","Export Quantity","4001","Urea","2018","2018","tonnes","14282.75","X","International reliable sources"
"RFB","Fertilizers by Product","210","Sweden","5910","Export Quantity","4001","Urea","2019","2019","tonnes","14957.47","X","International reliable sources"
"RFB","Fertilizers by Product","210","Sweden","5922","Export Value","4001","Urea","2018","2018","1000 US$","3864.7","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5922","Export Value","4001","Urea","2019","2019","1000 US$","4389.6","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","2518","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","210","Sweden","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","553.35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","3767.58","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","6301.62","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","1776.99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","2901.78","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","3.22","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","14.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","26.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","73.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","3240","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","3573","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","5778.27","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","5571.73","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","545.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","505.33","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","1.51","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","63.11","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","1.66","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","8.27","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","10373.51","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","12692.98","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","4033.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","4832.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","265.38","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","323.69","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","6507.24","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","7732.5","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","8142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","8200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","2100.58","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","1423.14","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","914.19","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","614.71","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","2154","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","2000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4001","Urea","2018","2018","tonnes","78570.32","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5610","Import Quantity","4001","Urea","2019","2019","tonnes","83149.54","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4001","Urea","2018","2018","1000 US$","22954.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5622","Import Value","4001","Urea","2019","2019","1000 US$","24760.97","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4001","Urea","2018","2018","tonnes","84.42","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5910","Export Quantity","4001","Urea","2019","2019","tonnes","42.66","X","International reliable sources"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4001","Urea","2018","2018","1000 US$","213.79","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5922","Export Value","4001","Urea","2019","2019","1000 US$","188.74","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","17765","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","211","Switzerland","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","16354","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","1780","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","5726.15","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","888.41","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","2347.7","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","0.53","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","1.1","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","376767.27","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","136611.31","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","30916.9","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","11686.02","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","16.4","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","24.08","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","22.26","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","28.8","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","305","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","91.03","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4001","Urea","2018","2018","tonnes","5681.7","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5610","Import Quantity","4001","Urea","2019","2019","tonnes","42103.44","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4001","Urea","2018","2018","1000 US$","1353.37","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","212","Syrian Arab Republic","5622","Import Value","4001","Urea","2019","2019","1000 US$","11576.34","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","50","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","23","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","49.6","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","3.02","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","29.35","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","2.05","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5610","Import Quantity","4001","Urea","2018","2018","tonnes","46996.25","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5610","Import Quantity","4001","Urea","2019","2019","tonnes","38372.77","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5622","Import Value","4001","Urea","2018","2018","1000 US$","13052.01","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","208","Tajikistan","5622","Import Value","4001","Urea","2019","2019","1000 US$","11237.92","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","19877.31","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","6442.8","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","10605.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","3409.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","7349.68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","4300.05","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","3718.12","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","1998.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","1694.18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","1555.6","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","167.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","137.87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","40.2","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","60.2","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","6.81","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","9.63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","864982.61","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","478001.87","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","264249.34","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","154310.99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","2654.54","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","3879.18","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","1175.39","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","1618.96","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","206.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","949.03","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","66.54","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","321.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4001","Urea","2018","2018","tonnes","2453478.52","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5610","Import Quantity","4001","Urea","2019","2019","tonnes","2100499.24","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4001","Urea","2018","2018","1000 US$","704575.18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5622","Import Value","4001","Urea","2019","2019","1000 US$","628253.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4001","Urea","2018","2018","tonnes","277198.51","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5910","Export Quantity","4001","Urea","2019","2019","tonnes","172001.13","X","International reliable sources"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4001","Urea","2018","2018","1000 US$","89581.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","216","Thailand","5922","Export Value","4001","Urea","2019","2019","1000 US$","54121.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","8330","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","11085","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","3289.92","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","4919.55","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","3819.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","950","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","1649.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","446.82","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","1045837.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","1036751","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","83222.68","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","78353.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","7589.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","650","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","2448.15","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","187.8","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5610","Import Quantity","4001","Urea","2018","2018","tonnes","14963.95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5610","Import Quantity","4001","Urea","2019","2019","tonnes","18372.82","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5622","Import Value","4001","Urea","2018","2018","1000 US$","4114.35","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5622","Import Value","4001","Urea","2019","2019","1000 US$","4883.77","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4001","Urea","2018","2018","tonnes","2540","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","217","Togo","5910","Export Quantity","4001","Urea","2019","2019","tonnes","1125","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
